final_image,inspiration_image,similarity
data\final_submissions\21\14.jpg,data\ai\21A_20_2.png,0.8542339806793365
data\final_submissions\21\14.jpg,data\ai\21A_20_3.png,0.848660738405925
data\final_submissions\21\14.jpg,data\ai\21A_20_4.png,0.8545275583039134
data\final_submissions\21\14.jpg,data\ai\21B_11.jpg,0.8529808356884804
data\final_submissions\21\14.jpg,data\ai\21B_12_1.jpg,0.8552860373052427
data\final_submissions\21\14.jpg,data\ai\21B_12_2.jpg,0.8480452040259563
data\final_submissions\21\14.jpg,data\ai\21B_12_3.jpg,0.8605018406836082
data\final_submissions\21\14.jpg,data\ai\21B_12_4.jpg,0.8626134922200943
data\final_submissions\21\14.jpg,data\ai\21B_13_1.jpg,0.85607068456513
data\final_submissions\21\14.jpg,data\ai\21B_13_2.jpg,0.8785057435266925
data\final_submissions\21\14.jpg,data\ai\21B_13_3.jpg,0.8647303691530658
data\final_submissions\21\14.jpg,data\ai\21B_13_4.jpg,0.8660211741030404
data\final_submissions\21\14.jpg,data\ai\21B_14.jpg,0.8702521132106877
data\final_submissions\21\14.jpg,data\ai\21B_15_1.jpg,0.8618720797680139
data\final_submissions\21\14.jpg,data\ai\21B_15_2.jpg,0.860068375800367
data\final_submissions\21\14.jpg,data\ai\21B_15_3.jpg,0.8680574533016548
data\final_submissions\21\14.jpg,data\ai\21B_15_4.jpg,0.8634695711344571
data\final_submissions\21\14.jpg,data\web\21A_1.jpg,0.9190779857835942
data\final_submissions\21\14.jpg,data\web\21A_10.jpg,0.8936798365647803
data\final_submissions\21\14.jpg,data\web\21A_2.jpg,0.9044579850726231
data\final_submissions\21\14.jpg,data\web\21A_3.jpg,0.931953765371297
data\final_submissions\21\14.jpg,data\web\21A_4.jpg,0.9086220496221038
data\final_submissions\21\14.jpg,data\web\21A_5.jpg,0.8873959858293672
data\final_submissions\21\14.jpg,data\web\21A_6.jpg,0.8981527259438029
data\final_submissions\21\14.jpg,data\web\21A_7.jpg,0.9036026507638739
data\final_submissions\21\14.jpg,data\web\21A_8.jpg,0.9820953353509001
data\final_submissions\21\14.jpg,data\web\21A_9.jpg,0.9570786653588266
data\final_submissions\21\14.jpg,data\web\21B_1.jpg,0.9096223036404208
data\final_submissions\21\14.jpg,data\web\21B_10.jpg,0.9193852568073801
data\final_submissions\21\14.jpg,data\web\21B_2.jpg,0.9436173323927948
data\final_submissions\21\14.jpg,data\web\21B_3.jpg,0.8888130639818279
data\final_submissions\21\14.jpg,data\web\21B_4.jpg,0.917977647926325
data\final_submissions\21\14.jpg,data\web\21B_5.jpg,0.8699631506786045
data\final_submissions\21\14.jpg,data\web\21B_6.jpg,0.9283609755443222
data\final_submissions\21\14.jpg,data\web\21B_7.jpg,0.9398654430050021
data\final_submissions\21\14.jpg,data\web\21B_8.jpg,0.8693763900470568
data\final_submissions\21\14.jpg,data\web\21B_9.jpg,0.9139231204533287
data\final_submissions\21\10.jpg,data\ai\21A_11.png,0.9442203076749026
data\final_submissions\21\10.jpg,data\ai\21A_12_1.png,0.9772664420660363
data\final_submissions\21\10.jpg,data\ai\21A_12_2.png,0.973021923875193
data\final_submissions\21\10.jpg,data\ai\21A_12_3.png,0.9748677484485707
data\final_submissions\21\10.jpg,data\ai\21A_12_4.png,0.9681636471281901
data\final_submissions\21\10.jpg,data\ai\21A_13.png,0.9291208892271178
data\final_submissions\21\10.jpg,data\ai\21A_14.png,0.9316594796707793
data\final_submissions\21\10.jpg,data\ai\21A_15_1.png,0.9191091220523058
data\final_submissions\21\10.jpg,data\ai\21A_15_2.png,0.938685589510324
data\final_submissions\21\10.jpg,data\ai\21A_15_3.png,0.9212354941877706
data\final_submissions\21\10.jpg,data\ai\21A_15_4.png,0.9343947467791395
data\final_submissions\21\10.jpg,data\ai\21A_16.png,0.9139669140015403
data\final_submissions\21\10.jpg,data\ai\21A_17.png,0.921558474357732
data\final_submissions\21\10.jpg,data\ai\21A_18.png,0.9779862499995755
data\final_submissions\21\10.jpg,data\ai\21A_19.png,0.9841580441775571
data\final_submissions\21\10.jpg,data\ai\21A_20_1.png,0.9829015790752549
data\final_submissions\21\10.jpg,data\ai\21A_20_2.png,0.9869233493326477
data\final_submissions\21\10.jpg,data\ai\21A_20_3.png,0.9835015538820819
data\final_submissions\21\10.jpg,data\ai\21A_20_4.png,0.9827883434616499
data\final_submissions\21\10.jpg,data\ai\21B_11.jpg,0.987122869356167
data\final_submissions\21\10.jpg,data\ai\21B_12_1.jpg,0.9852518828391286
data\final_submissions\21\10.jpg,data\ai\21B_12_2.jpg,0.9839779596994028
data\final_submissions\21\10.jpg,data\ai\21B_12_3.jpg,0.9859246903137239
data\final_submissions\21\10.jpg,data\ai\21B_12_4.jpg,0.9805607311301467
data\final_submissions\21\10.jpg,data\ai\21B_13_1.jpg,0.9863354219229543
data\final_submissions\21\10.jpg,data\ai\21B_13_2.jpg,0.9694285440088157
data\final_submissions\21\10.jpg,data\ai\21B_13_3.jpg,0.9823138985088998
data\final_submissions\21\10.jpg,data\ai\21B_13_4.jpg,0.9771525760948279
data\final_submissions\21\10.jpg,data\ai\21B_14.jpg,0.9718425532195024
data\final_submissions\21\10.jpg,data\ai\21B_15_1.jpg,0.9833557766229651
data\final_submissions\21\10.jpg,data\ai\21B_15_2.jpg,0.9852732018791835
data\final_submissions\21\10.jpg,data\ai\21B_15_3.jpg,0.9783282073287877
data\final_submissions\21\10.jpg,data\ai\21B_15_4.jpg,0.9857543801289431
data\final_submissions\21\10.jpg,data\web\21A_1.jpg,0.9357290832823068
data\final_submissions\21\10.jpg,data\web\21A_10.jpg,0.8146598217553471
data\final_submissions\21\10.jpg,data\web\21A_2.jpg,0.9468113699158996
data\final_submissions\21\10.jpg,data\web\21A_3.jpg,0.9116395081292973
data\final_submissions\21\10.jpg,data\web\21A_4.jpg,0.8418395495348646
data\final_submissions\21\10.jpg,data\web\21A_5.jpg,0.9249695131524547
data\final_submissions\21\10.jpg,data\web\21A_6.jpg,0.9419721664337355
data\final_submissions\21\10.jpg,data\web\21A_7.jpg,0.9581099251864583
data\final_submissions\21\10.jpg,data\web\21A_8.jpg,0.8701733408283678
data\final_submissions\21\10.jpg,data\web\21A_9.jpg,0.9031341362855276
data\final_submissions\21\10.jpg,data\web\21B_1.jpg,0.9253267783674639
data\final_submissions\21\10.jpg,data\web\21B_10.jpg,0.9365277213167595
data\final_submissions\21\10.jpg,data\web\21B_2.jpg,0.9032588040124089
data\final_submissions\21\10.jpg,data\web\21B_3.jpg,0.9487237348439024
data\final_submissions\21\10.jpg,data\web\21B_4.jpg,0.9296863297715636
data\final_submissions\21\10.jpg,data\web\21B_5.jpg,0.8323287484771968
data\final_submissions\21\10.jpg,data\web\21B_6.jpg,0.9146875229165772
data\final_submissions\21\10.jpg,data\web\21B_7.jpg,0.9215276591729757
data\final_submissions\21\10.jpg,data\web\21B_8.jpg,0.982169126369332
data\final_submissions\21\10.jpg,data\web\21B_9.jpg,0.9413215767440223
data\final_submissions\21\6.jpg,data\ai\21A_11.png,0.9555718833015997
data\final_submissions\21\6.jpg,data\ai\21A_12_1.png,0.9738485258373923
data\final_submissions\21\6.jpg,data\ai\21A_12_2.png,0.970798979865152
data\final_submissions\21\6.jpg,data\ai\21A_12_3.png,0.9703692098913692
data\final_submissions\21\6.jpg,data\ai\21A_12_4.png,0.9705342423280295
data\final_submissions\21\6.jpg,data\ai\21A_13.png,0.9497587818344234
data\final_submissions\21\6.jpg,data\ai\21A_14.png,0.9516205199227309
data\final_submissions\21\6.jpg,data\ai\21A_15_1.png,0.9409512443534281
data\final_submissions\21\6.jpg,data\ai\21A_15_2.png,0.9597243301332318
data\final_submissions\21\6.jpg,data\ai\21A_15_3.png,0.9426092088968651
data\final_submissions\21\6.jpg,data\ai\21A_15_4.png,0.9537171284200083
data\final_submissions\21\6.jpg,data\ai\21A_16.png,0.9359641727791507
data\final_submissions\21\6.jpg,data\ai\21A_17.png,0.94290339089206
data\final_submissions\21\6.jpg,data\ai\21A_18.png,0.9710840141893633
data\final_submissions\21\6.jpg,data\ai\21A_19.png,0.9628494922742081
data\final_submissions\21\6.jpg,data\ai\21A_20_1.png,0.9660102906896149
data\final_submissions\21\6.jpg,data\ai\21A_20_2.png,0.9681480220729041
data\final_submissions\21\6.jpg,data\ai\21A_20_3.png,0.962939019424846
data\final_submissions\21\6.jpg,data\ai\21A_20_4.png,0.9669533377102448
data\final_submissions\21\6.jpg,data\ai\21B_11.jpg,0.9671639479230486
data\final_submissions\21\6.jpg,data\ai\21B_12_1.jpg,0.9683423386945096
data\final_submissions\21\6.jpg,data\ai\21B_12_2.jpg,0.9625089951501451
data\final_submissions\21\6.jpg,data\ai\21B_12_3.jpg,0.9727010736681773
data\final_submissions\21\6.jpg,data\ai\21B_12_4.jpg,0.9720209236769789
data\final_submissions\21\6.jpg,data\ai\21B_13_1.jpg,0.9692493831058403
data\final_submissions\21\6.jpg,data\ai\21B_13_2.jpg,0.9762249670177132
data\final_submissions\21\6.jpg,data\ai\21B_13_3.jpg,0.9746138434601378
data\final_submissions\21\6.jpg,data\ai\21B_13_4.jpg,0.972678993830227
data\final_submissions\21\6.jpg,data\ai\21B_14.jpg,0.9720527774258276
data\final_submissions\21\6.jpg,data\ai\21B_15_1.jpg,0.9727356616650757
data\final_submissions\21\6.jpg,data\ai\21B_15_2.jpg,0.9720962166577674
data\final_submissions\21\6.jpg,data\ai\21B_15_3.jpg,0.9750765689567915
data\final_submissions\21\6.jpg,data\ai\21B_15_4.jpg,0.9752566377366649
data\final_submissions\21\6.jpg,data\web\21A_1.jpg,0.9564895633074325
data\final_submissions\21\6.jpg,data\web\21A_10.jpg,0.8325408084934177
data\final_submissions\21\6.jpg,data\web\21A_2.jpg,0.9650619532428402
data\final_submissions\21\6.jpg,data\web\21A_3.jpg,0.9312717397252358
data\final_submissions\21\6.jpg,data\web\21A_4.jpg,0.8592632314144144
data\final_submissions\21\6.jpg,data\web\21A_5.jpg,0.9343255078108664
data\final_submissions\21\6.jpg,data\web\21A_6.jpg,0.957016215043709
data\final_submissions\21\6.jpg,data\web\21A_7.jpg,0.9799990528355302
data\final_submissions\21\6.jpg,data\web\21A_8.jpg,0.89235178504928
data\final_submissions\21\6.jpg,data\web\21A_9.jpg,0.9253288357588094
data\final_submissions\21\6.jpg,data\web\21B_1.jpg,0.9423977791573963
data\final_submissions\21\6.jpg,data\web\21B_10.jpg,0.9575444847165842
data\final_submissions\21\6.jpg,data\web\21B_2.jpg,0.9245093465813312
data\final_submissions\21\6.jpg,data\web\21B_3.jpg,0.9600253364545273
data\final_submissions\21\6.jpg,data\web\21B_4.jpg,0.9491605753800951
data\final_submissions\21\6.jpg,data\web\21B_5.jpg,0.8459933932669103
data\final_submissions\21\6.jpg,data\web\21B_6.jpg,0.9347301518307464
data\final_submissions\21\6.jpg,data\web\21B_7.jpg,0.9440144444646519
data\final_submissions\21\6.jpg,data\web\21B_8.jpg,0.9790589064436666
data\final_submissions\21\6.jpg,data\web\21B_9.jpg,0.9617273468834756
data\final_submissions\21\8.jpg,data\ai\21A_11.png,0.9753939713518787
data\final_submissions\21\8.jpg,data\ai\21A_12_1.png,0.9888269964224046
data\final_submissions\21\8.jpg,data\ai\21A_12_2.png,0.9917023856752668
data\final_submissions\21\8.jpg,data\ai\21A_12_3.png,0.989061348075937
data\final_submissions\21\8.jpg,data\ai\21A_12_4.png,0.9984903410135894
data\final_submissions\21\8.jpg,data\ai\21A_13.png,0.9481346604772183
data\final_submissions\21\8.jpg,data\ai\21A_14.png,0.9527243985002166
data\final_submissions\21\8.jpg,data\ai\21A_15_1.png,0.9344976235722298
data\final_submissions\21\8.jpg,data\ai\21A_15_2.png,0.954715114090169
data\final_submissions\21\8.jpg,data\ai\21A_15_3.png,0.9381158900143078
data\final_submissions\21\8.jpg,data\ai\21A_15_4.png,0.9559329813810417
data\final_submissions\21\8.jpg,data\ai\21A_16.png,0.9294704251567185
data\final_submissions\21\8.jpg,data\ai\21A_17.png,0.9385507598974961
data\final_submissions\21\8.jpg,data\ai\21A_18.png,0.9854775678041572
data\final_submissions\21\8.jpg,data\ai\21A_19.png,0.961345522033275
data\final_submissions\21\8.jpg,data\ai\21A_20_1.png,0.972486366114134
data\final_submissions\21\8.jpg,data\ai\21A_20_2.png,0.9700793309876591
data\final_submissions\21\8.jpg,data\ai\21A_20_3.png,0.9631446903026629
data\final_submissions\21\8.jpg,data\ai\21A_20_4.png,0.9738693547126206
data\final_submissions\21\8.jpg,data\ai\21B_11.jpg,0.9664093245395906
data\final_submissions\21\8.jpg,data\ai\21B_12_1.jpg,0.9712034319587705
data\final_submissions\21\8.jpg,data\ai\21B_12_2.jpg,0.9595300946439085
data\final_submissions\21\8.jpg,data\ai\21B_12_3.jpg,0.9736858070503699
data\final_submissions\21\8.jpg,data\ai\21B_12_4.jpg,0.981805607004285
data\final_submissions\21\8.jpg,data\ai\21B_13_1.jpg,0.9693560147641105
data\final_submissions\21\8.jpg,data\ai\21B_13_2.jpg,0.9894774378101763
data\final_submissions\21\8.jpg,data\ai\21B_13_3.jpg,0.9781905502108932
data\final_submissions\21\8.jpg,data\ai\21B_13_4.jpg,0.9860231508189614
data\final_submissions\21\8.jpg,data\ai\21B_14.jpg,0.9920056022087141
data\final_submissions\21\8.jpg,data\ai\21B_15_1.jpg,0.9764769603667733
data\final_submissions\21\8.jpg,data\ai\21B_15_2.jpg,0.9742700493462108
data\final_submissions\21\8.jpg,data\ai\21B_15_3.jpg,0.9834551017016059
data\final_submissions\21\8.jpg,data\ai\21B_15_4.jpg,0.9766807869722317
data\final_submissions\21\8.jpg,data\web\21A_1.jpg,0.9536479693011437
data\final_submissions\21\8.jpg,data\web\21A_10.jpg,0.8194295414541346
data\final_submissions\21\8.jpg,data\web\21A_2.jpg,0.9676965980197709
data\final_submissions\21\8.jpg,data\web\21A_3.jpg,0.9150030407892379
data\final_submissions\21\8.jpg,data\web\21A_4.jpg,0.8377790895451727
data\final_submissions\21\8.jpg,data\web\21A_5.jpg,0.9047921575562591
data\final_submissions\21\8.jpg,data\web\21A_6.jpg,0.9697430875666695
data\final_submissions\21\8.jpg,data\web\21A_7.jpg,0.9601309898594426
data\final_submissions\21\8.jpg,data\web\21A_8.jpg,0.8769133581257799
data\final_submissions\21\8.jpg,data\web\21A_9.jpg,0.909904784309494
data\final_submissions\21\8.jpg,data\web\21B_1.jpg,0.9523275051495765
data\final_submissions\21\8.jpg,data\web\21B_10.jpg,0.9536775473640222
data\final_submissions\21\8.jpg,data\web\21B_2.jpg,0.9212641415834951
data\final_submissions\21\8.jpg,data\web\21B_3.jpg,0.9597689330496032
data\final_submissions\21\8.jpg,data\web\21B_4.jpg,0.9515766644217867
data\final_submissions\21\8.jpg,data\web\21B_5.jpg,0.8365233768701289
data\final_submissions\21\8.jpg,data\web\21B_6.jpg,0.9373430329154415
data\final_submissions\21\8.jpg,data\web\21B_7.jpg,0.9328318459823797
data\final_submissions\21\8.jpg,data\web\21B_8.jpg,0.9848207321889385
data\final_submissions\21\8.jpg,data\web\21B_9.jpg,0.9581728044047197
data\final_submissions\22\3.jpg,data\ai\22A_11.jpg,0.9698731099325855
data\final_submissions\22\3.jpg,data\ai\22A_12.jpg,0.993279290331168
data\final_submissions\22\3.jpg,data\ai\22A_13.jpg,0.9705462991573007
data\final_submissions\22\3.jpg,data\ai\22A_14.jpg,0.9917048263730339
data\final_submissions\22\3.jpg,data\ai\22A_15.jpg,0.9663416617557905
data\final_submissions\22\3.jpg,data\ai\22A_16.png,0.9807233290560743
data\final_submissions\22\3.jpg,data\ai\22A_17.png,0.9725110897589242
data\final_submissions\22\3.jpg,data\ai\22A_18.png,0.9752407497442342
data\final_submissions\22\3.jpg,data\ai\22A_19.png,0.9758793870222675
data\final_submissions\22\3.jpg,data\ai\22A_20.png,0.9787558746758203
data\final_submissions\22\3.jpg,data\web\22A_1.png,0.9352074888861222
data\final_submissions\22\3.jpg,data\web\22A_10.png,0.989516463886441
data\final_submissions\22\3.jpg,data\web\22A_2.png,0.8572226198517527
data\final_submissions\22\3.jpg,data\web\22A_3.png,0.9516585433501396
data\final_submissions\22\3.jpg,data\web\22A_4.png,0.9437770939727868
data\final_submissions\22\3.jpg,data\web\22A_5.png,0.9616083091731962
data\final_submissions\22\3.jpg,data\web\22A_6.png,0.9871732244460939
data\final_submissions\22\3.jpg,data\web\22A_7.png,0.9379279053923929
data\final_submissions\22\3.jpg,data\web\22A_8.png,0.9108659888121132
data\final_submissions\22\3.jpg,data\web\22A_9.png,0.9668792231191038
data\final_submissions\22\2.jpg,data\ai\22A_11.jpg,0.9530117952141275
data\final_submissions\22\2.jpg,data\ai\22A_12.jpg,0.97154775953355
data\final_submissions\22\2.jpg,data\ai\22A_13.jpg,0.9580300644943991
data\final_submissions\22\2.jpg,data\ai\22A_14.jpg,0.9693753656114915
data\final_submissions\22\2.jpg,data\ai\22A_15.jpg,0.9616941323316511
data\final_submissions\22\2.jpg,data\ai\22A_16.png,0.9721868273562686
data\final_submissions\22\2.jpg,data\ai\22A_17.png,0.9735124574880246
data\final_submissions\22\2.jpg,data\ai\22A_18.png,0.9674458376601829
data\final_submissions\22\2.jpg,data\ai\22A_19.png,0.9723569243938402
data\final_submissions\22\2.jpg,data\ai\22A_20.png,0.974608721728484
data\final_submissions\22\2.jpg,data\web\22A_1.png,0.934107078655896
data\final_submissions\22\2.jpg,data\web\22A_10.png,0.9806732040635899
data\final_submissions\22\2.jpg,data\web\22A_2.png,0.8532806388934253
data\final_submissions\22\2.jpg,data\web\22A_3.png,0.9682781729446186
data\final_submissions\22\2.jpg,data\web\22A_4.png,0.9641845058415346
data\final_submissions\22\2.jpg,data\web\22A_5.png,0.9821941433202319
data\final_submissions\22\2.jpg,data\web\22A_6.png,0.9882336155360647
data\final_submissions\22\2.jpg,data\web\22A_7.png,0.9293083621677847
data\final_submissions\22\2.jpg,data\web\22A_8.png,0.9302174387920099
data\final_submissions\22\2.jpg,data\web\22A_9.png,0.9790400063236983
data\final_submissions\22\1.jpg,data\ai\22A_11.jpg,0.9756011085237225
data\final_submissions\22\1.jpg,data\ai\22A_12.jpg,0.9506679556384652
data\final_submissions\22\1.jpg,data\ai\22A_13.jpg,0.9601884214787043
data\final_submissions\22\1.jpg,data\ai\22A_14.jpg,0.955370463325986
data\final_submissions\22\1.jpg,data\ai\22A_15.jpg,0.942899936799096
data\final_submissions\22\1.jpg,data\ai\22A_16.png,0.9520602449079932
data\final_submissions\22\1.jpg,data\ai\22A_17.png,0.9490397435851388
data\final_submissions\22\1.jpg,data\ai\22A_18.png,0.9538243280632988
data\final_submissions\22\1.jpg,data\ai\22A_19.png,0.950492949236074
data\final_submissions\22\1.jpg,data\ai\22A_20.png,0.9497739352392502
data\final_submissions\22\1.jpg,data\web\22A_1.png,0.9531047578348816
data\final_submissions\22\1.jpg,data\web\22A_10.png,0.9439575005305718
data\final_submissions\22\1.jpg,data\web\22A_2.png,0.8771781433676175
data\final_submissions\22\1.jpg,data\web\22A_3.png,0.9301042242383357
data\final_submissions\22\1.jpg,data\web\22A_4.png,0.9063940655916013
data\final_submissions\22\1.jpg,data\web\22A_5.png,0.9282610328882538
data\final_submissions\22\1.jpg,data\web\22A_6.png,0.9421024344960749
data\final_submissions\22\1.jpg,data\web\22A_7.png,0.9628480769156841
data\final_submissions\22\1.jpg,data\web\22A_8.png,0.880909537868765
data\final_submissions\22\1.jpg,data\web\22A_9.png,0.9422480793270998
data\final_submissions\22\6.jpg,data\ai\22A_11.jpg,0.8753321983622608
data\final_submissions\22\6.jpg,data\ai\22A_12.jpg,0.8507845855148712
data\final_submissions\22\6.jpg,data\ai\22A_13.jpg,0.8670394429904559
data\final_submissions\22\6.jpg,data\ai\22A_14.jpg,0.8549610278769753
data\final_submissions\22\6.jpg,data\ai\22A_15.jpg,0.8548690761106654
data\final_submissions\22\6.jpg,data\ai\22A_16.png,0.8584927249116646
data\final_submissions\22\6.jpg,data\ai\22A_17.png,0.8630123593409252
data\final_submissions\22\6.jpg,data\ai\22A_18.png,0.8620778697135614
data\final_submissions\22\6.jpg,data\ai\22A_19.png,0.8607366666452525
data\final_submissions\22\6.jpg,data\ai\22A_20.png,0.8586485271672338
data\final_submissions\22\6.jpg,data\web\22A_1.png,0.9016721567653357
data\final_submissions\22\6.jpg,data\web\22A_10.png,0.8482739337581772
data\final_submissions\22\6.jpg,data\web\22A_2.png,0.8669661649277749
data\final_submissions\22\6.jpg,data\web\22A_3.png,0.862517358461575
data\final_submissions\22\6.jpg,data\web\22A_4.png,0.831343444319065
data\final_submissions\22\6.jpg,data\web\22A_5.png,0.8504013423506395
data\final_submissions\22\6.jpg,data\web\22A_6.png,0.8491031046221491
data\final_submissions\22\6.jpg,data\web\22A_7.png,0.8970575845834798
data\final_submissions\22\6.jpg,data\web\22A_8.png,0.8217946999000414
data\final_submissions\22\6.jpg,data\web\22A_9.png,0.8636293056396445
data\final_submissions\22\7.jpg,data\ai\22A_11.jpg,0.9472603549634897
data\final_submissions\22\7.jpg,data\ai\22A_12.jpg,0.9597605287769135
data\final_submissions\22\7.jpg,data\ai\22A_13.jpg,0.952118251930358
data\final_submissions\22\7.jpg,data\ai\22A_14.jpg,0.958604708117366
data\final_submissions\22\7.jpg,data\ai\22A_15.jpg,0.9561824813311196
data\final_submissions\22\7.jpg,data\ai\22A_16.png,0.9653082994442238
data\final_submissions\22\7.jpg,data\ai\22A_17.png,0.9720644505211201
data\final_submissions\22\7.jpg,data\ai\22A_18.png,0.9622261123020087
data\final_submissions\22\7.jpg,data\ai\22A_19.png,0.9680572290840365
data\final_submissions\22\7.jpg,data\ai\22A_20.png,0.969077513515872
data\final_submissions\22\7.jpg,data\web\22A_1.png,0.9392963149270771
data\final_submissions\22\7.jpg,data\web\22A_10.png,0.9688734320082498
data\final_submissions\22\7.jpg,data\web\22A_2.png,0.8557168989217352
data\final_submissions\22\7.jpg,data\web\22A_3.png,0.9818683292294446
data\final_submissions\22\7.jpg,data\web\22A_4.png,0.9697096569392938
data\final_submissions\22\7.jpg,data\web\22A_5.png,0.9949761585684826
data\final_submissions\22\7.jpg,data\web\22A_6.png,0.976400282103759
data\final_submissions\22\7.jpg,data\web\22A_7.png,0.9295149594099378
data\final_submissions\22\7.jpg,data\web\22A_8.png,0.938418457411225
data\final_submissions\22\7.jpg,data\web\22A_9.png,0.9865898588415631
data\final_submissions\22\5.jpg,data\ai\22A_11.jpg,0.8914807746337874
data\final_submissions\22\5.jpg,data\ai\22A_12.jpg,0.8664135317826378
data\final_submissions\22\5.jpg,data\ai\22A_13.jpg,0.8821756759874142
data\final_submissions\22\5.jpg,data\ai\22A_14.jpg,0.8707454786481783
data\final_submissions\22\5.jpg,data\ai\22A_15.jpg,0.8692054156398776
data\final_submissions\22\5.jpg,data\ai\22A_16.png,0.8737712694625215
data\final_submissions\22\5.jpg,data\ai\22A_17.png,0.8775781365252953
data\final_submissions\22\5.jpg,data\ai\22A_18.png,0.8773372222098789
data\final_submissions\22\5.jpg,data\ai\22A_19.png,0.8756836696498228
data\final_submissions\22\5.jpg,data\ai\22A_20.png,0.8736564824751836
data\final_submissions\22\5.jpg,data\web\22A_1.png,0.914952882544524
data\final_submissions\22\5.jpg,data\web\22A_10.png,0.8633244972111682
data\final_submissions\22\5.jpg,data\web\22A_2.png,0.8744171342858851
data\final_submissions\22\5.jpg,data\web\22A_3.png,0.874695048568289
data\final_submissions\22\5.jpg,data\web\22A_4.png,0.8435039241697577
data\final_submissions\22\5.jpg,data\web\22A_5.png,0.8634092695578723
data\final_submissions\22\5.jpg,data\web\22A_6.png,0.863863020432234
data\final_submissions\22\5.jpg,data\web\22A_7.png,0.9117567544361892
data\final_submissions\22\5.jpg,data\web\22A_8.png,0.8315467060169603
data\final_submissions\22\5.jpg,data\web\22A_9.png,0.8771139711043464
data\final_submissions\22\4.jpg,data\ai\22A_11.jpg,0.9751018491438497
data\final_submissions\22\4.jpg,data\ai\22A_12.jpg,0.968940408717315
data\final_submissions\22\4.jpg,data\ai\22A_13.jpg,0.9843155378533766
data\final_submissions\22\4.jpg,data\ai\22A_14.jpg,0.9698603799738597
data\final_submissions\22\4.jpg,data\ai\22A_15.jpg,0.9666535581246235
data\final_submissions\22\4.jpg,data\ai\22A_16.png,0.9585390824625392
data\final_submissions\22\4.jpg,data\ai\22A_17.png,0.9535830546849964
data\final_submissions\22\4.jpg,data\ai\22A_18.png,0.957060093203516
data\final_submissions\22\4.jpg,data\ai\22A_19.png,0.9553357928197448
data\final_submissions\22\4.jpg,data\ai\22A_20.png,0.9561665362515734
data\final_submissions\22\4.jpg,data\web\22A_1.png,0.9415730494456416
data\final_submissions\22\4.jpg,data\web\22A_10.png,0.9633339934094713
data\final_submissions\22\4.jpg,data\web\22A_2.png,0.8630078878137225
data\final_submissions\22\4.jpg,data\web\22A_3.png,0.9380964838016155
data\final_submissions\22\4.jpg,data\web\22A_4.png,0.9236990651081235
data\final_submissions\22\4.jpg,data\web\22A_5.png,0.9412869346696482
data\final_submissions\22\4.jpg,data\web\22A_6.png,0.9591249619230755
data\final_submissions\22\4.jpg,data\web\22A_7.png,0.9544034995473677
data\final_submissions\22\4.jpg,data\web\22A_8.png,0.8975461941013982
data\final_submissions\22\4.jpg,data\web\22A_9.png,0.9521775290929515
data\final_submissions\23\1.jpg,data\ai\23A_11.png,0.965120660388056
data\final_submissions\23\1.jpg,data\ai\23A_12.png,0.9665498079815268
data\final_submissions\23\1.jpg,data\ai\23A_13.png,0.8630698624108738
data\final_submissions\23\1.jpg,data\ai\23A_14.png,0.9149642286207487
data\final_submissions\23\1.jpg,data\ai\23A_15.png,0.9147083063202618
data\final_submissions\23\1.jpg,data\ai\23A_16.png,0.9436898194899903
data\final_submissions\23\1.jpg,data\web\23A_1.png,0.9724483305370292
data\final_submissions\23\1.jpg,data\web\23A_10.png,0.9732471535970799
data\final_submissions\23\1.jpg,data\web\23A_2.png,0.8920515946614548
data\final_submissions\23\1.jpg,data\web\23A_3.png,0.872631865034845
data\final_submissions\23\1.jpg,data\web\23A_4.png,0.9911779993507924
data\final_submissions\23\1.jpg,data\web\23A_5.png,0.9664014895712674
data\final_submissions\23\1.jpg,data\web\23A_6.png,0.9474767086874053
data\final_submissions\23\1.jpg,data\web\23A_7.png,0.9708445760583737
data\final_submissions\23\1.jpg,data\web\23A_8.png,0.9656750496317063
data\final_submissions\23\1.jpg,data\web\23A_9.png,0.9047394731242075
data\final_submissions\23\1.jpg,data\web\23B_1.jpg,0.9088869097639034
data\final_submissions\23\1.jpg,data\web\23B_10.jpg,0.967079663128219
data\final_submissions\23\1.jpg,data\web\23B_2.jpg,0.9304850452825667
data\final_submissions\23\1.jpg,data\web\23B_3.png,0.9101163189840126
data\final_submissions\23\1.jpg,data\web\23B_4.jpg,0.9390372357286456
data\final_submissions\23\1.jpg,data\web\23B_5.jpg,0.8879012583545464
data\final_submissions\23\1.jpg,data\web\23B_6.jpg,0.971920935085546
data\final_submissions\23\1.jpg,data\web\23B_7.jpg,0.9797319689809422
data\final_submissions\23\1.jpg,data\web\23B_8.jpg,0.9504740937656154
data\final_submissions\23\1.jpg,data\web\23B_9.jpg,0.961873586017015
data\final_submissions\23\5.jpg,data\ai\23A_11.png,0.927368665045784
data\final_submissions\23\5.jpg,data\ai\23A_12.png,0.9290589179500566
data\final_submissions\23\5.jpg,data\ai\23A_13.png,0.8863941456023265
data\final_submissions\23\5.jpg,data\ai\23A_14.png,0.8644056147740914
data\final_submissions\23\5.jpg,data\ai\23A_15.png,0.8704962034387712
data\final_submissions\23\5.jpg,data\ai\23A_16.png,0.8804530371114372
data\final_submissions\23\5.jpg,data\web\23A_1.png,0.9292253167965566
